,date,ticker,accounting_item,value
11259,2009-09-30,COHR,netIncome_qoq,0.030897498773908794
11266,2009-12-31,COHR,netIncome_qoq,-0.05153821757056776
11271,2010-03-31,COHR,netIncome_qoq,0.7242935963885637
11284,2010-06-30,COHR,netIncome_qoq,0.5492097352855618
11301,2010-09-30,COHR,netIncome_qoq,0.1495900356762847
11312,2010-12-31,COHR,netIncome_qoq,0.04301192355855621
11317,2011-03-31,COHR,netIncome_qoq,0.20681735135981616
11330,2011-06-30,COHR,netIncome_qoq,-0.04671482330550625
11346,2011-09-30,COHR,netIncome_qoq,-0.15699441898452748
11352,2011-12-31,COHR,netIncome_qoq,-0.2848377200064589
11362,2012-03-31,COHR,netIncome_qoq,0.053209904417852005
11379,2012-06-30,COHR,netIncome_qoq,0.03229955695297981
11389,2012-09-30,COHR,netIncome_qoq,-0.11961788730444411
11402,2012-12-31,COHR,netIncome_qoq,-0.04072967447711906
11414,2013-03-31,COHR,netIncome_qoq,0.30073770491803287
11417,2013-06-30,COHR,netIncome_qoq,-0.3682021551452518
11434,2013-09-30,COHR,netIncome_qoq,-0.03311390384999002
11440,2013-12-31,COHR,netIncome_qoq,-0.2192077573756963
11450,2014-03-31,COHR,netIncome_qoq,0.12709737085480244
11462,2014-06-30,COHR,netIncome_qoq,0.48341343336068454
11481,2014-09-30,COHR,netIncome_qoq,-0.027894112998814724
11494,2014-12-31,COHR,netIncome_qoq,0.7961307104535849
11499,2015-03-31,COHR,netIncome_qoq,-0.34341057204923964
11508,2015-06-30,COHR,netIncome_qoq,0.17652329749103934
11520,2015-09-30,COHR,netIncome_qoq,0.008494932333469984
11544,2015-12-31,COHR,netIncome_qoq,0.10322992912745432
11547,2016-03-31,COHR,netIncome_qoq,-0.2134168816807962
11561,2016-06-30,COHR,netIncome_qoq,-0.039831302717900696
11578,2016-09-30,COHR,netIncome_qoq,0.1360245415882313
11585,2016-12-31,COHR,netIncome_qoq,0.46698171105928554
11601,2017-03-31,COHR,netIncome_qoq,-0.06162406392503028
11612,2017-06-30,COHR,netIncome_qoq,0.455506018724922
11617,2017-09-30,COHR,netIncome_qoq,-0.352436671057065
11630,2017-12-31,COHR,netIncome_qoq,-0.5460952651246394
11641,2018-03-31,COHR,netIncome_qoq,2.13651521467278
11659,2018-06-30,COHR,netIncome_qoq,-0.09738188583959062
11668,2018-09-30,COHR,netIncome_qoq,-0.0374719328597195
11682,2018-12-31,COHR,netIncome_qoq,0.09763279666526437
11693,2019-03-31,COHR,netIncome_qoq,-0.1415929203539823
11706,2019-06-30,COHR,netIncome_qoq,0.13759233704034424
11718,2019-09-30,COHR,netIncome_qoq,-1.9275724275724275
11729,2019-12-31,COHR,netIncome_qoq,2.7777136702823295
11748,2020-03-31,COHR,netIncome_qoq,-1.060287334670563
11749,2020-06-30,COHR,netIncome_qoq,7.657490288802567
11767,2020-09-30,COHR,netIncome_qoq,-0.09744250014631006
11780,2020-12-31,COHR,netIncome_qoq,0.7507456879782128
11793,2021-03-31,COHR,netIncome_qoq,-0.08544444444444443
11802,2021-06-30,COHR,netIncome_qoq,-0.11694272330889999
11816,2021-09-30,COHR,netIncome_qoq,-0.12281399046104924
11831,2021-12-31,COHR,netIncome_qoq,0.17906312083928766
11836,2022-03-31,COHR,netIncome_qoq,-0.2757290450359904
11846,2022-06-30,COHR,netIncome_qoq,-0.46238929023305175
11858,2022-09-30,COHR,netIncome_qoq,-2.4689492863650164
11869,2022-12-31,COHR,netIncome_qoq,0.1647113545919685
11883,2023-03-31,COHR,netIncome_qoq,-1.056487397941072
11892,2023-06-30,COHR,netIncome_qoq,-71.00549882168107
11909,2023-09-30,COHR,netIncome_qoq,-0.6210936185015205
11925,2023-12-31,COHR,netIncome_qoq,-0.6003346462522581
11936,2024-03-31,COHR,netIncome_qoq,-0.5114297358378719
11951,2024-06-30,COHR,netIncome_qoq,5.055433381360431
11964,2024-09-30,COHR,netIncome_qoq,-1.3255982868520908
11973,2024-12-31,COHR,netIncome_qoq,2.976346153846154
11985,2025-03-31,COHR,netIncome_qoq,-0.8480340474923829
11001,2003-06-30,FORM,netIncome_qoq,0.8412017167381973
11016,2003-09-30,FORM,netIncome_qoq,0.9463869463869463
11017,2003-12-31,FORM,netIncome_qoq,0.6239520958083833
11031,2004-03-31,FORM,netIncome_qoq,0.272369714847591
11037,2004-06-30,FORM,netIncome_qoq,0.3052550231839257
11047,2004-09-30,FORM,netIncome_qoq,0.1096802841918294
11065,2004-12-31,FORM,netIncome_qoq,-0.22342270241429907
11068,2005-03-31,FORM,netIncome_qoq,-0.15647543799381658
11077,2005-06-30,FORM,netIncome_qoq,0.020566076155569046
11092,2005-09-30,FORM,netIncome_qoq,0.9509177972865124
11099,2005-12-31,FORM,netIncome_qoq,0.07189609327060742
11121,2006-06-30,FORM,netIncome_qoq,0.027382883312661033
11133,2006-09-30,FORM,netIncome_qoq,0.4191121842496286
11134,2006-09-30,FORM,netIncome_qoq,0.035207119952882726
11136,2006-12-31,FORM,netIncome_qoq,0.1960300903976231
11148,2007-03-31,FORM,netIncome_qoq,-0.21606765327695565
11156,2007-06-30,FORM,netIncome_qoq,0.2574163969795038
11166,2007-09-30,FORM,netIncome_qoq,0.19158176943699723
11182,2007-12-31,FORM,netIncome_qoq,-0.3542276020339288
11188,2008-03-31,FORM,netIncome_qoq,-2.251550414605254
11200,2008-06-30,FORM,netIncome_qoq,0.03886197873169639
11212,2008-09-30,FORM,netIncome_qoq,-0.24749450667238326
11217,2008-12-31,FORM,netIncome_qoq,1.1337511573249768
11230,2009-03-31,FORM,netIncome_qoq,0.2664552736982644
11245,2009-06-30,FORM,netIncome_qoq,0.7353925625280024
11250,2009-09-30,FORM,netIncome_qoq,-0.6370166752726059
11260,2009-12-31,FORM,netIncome_qoq,0.1699510480733024
11275,2010-03-31,FORM,netIncome_qoq,0.3655187211672568
11285,2010-06-30,FORM,netIncome_qoq,-0.11313639220615967
11299,2010-09-30,FORM,netIncome_qoq,1.829760217339948
11305,2010-12-31,FORM,netIncome_qoq,-0.7870015757563109
11316,2011-03-31,FORM,netIncome_qoq,0.049630101415903294
11329,2011-06-30,FORM,netIncome_qoq,-0.686519790888723
11336,2011-09-30,FORM,netIncome_qoq,0.474687313877308
11354,2011-12-31,FORM,netIncome_qoq,1.7236470113085622
11369,2012-03-31,FORM,netIncome_qoq,-0.3529564411492122
11378,2012-06-30,FORM,netIncome_qoq,-0.7583934914632748
11392,2012-09-30,FORM,netIncome_qoq,2.433246383685084
11396,2012-12-31,FORM,netIncome_qoq,-1.0416493990882718
11410,2013-03-31,FORM,netIncome_qoq,-33.791044776119406
11420,2013-06-30,FORM,netIncome_qoq,-0.5748242552976282
11432,2013-09-30,FORM,netIncome_qoq,0.27441417866064
11448,2013-12-31,FORM,netIncome_qoq,0.7536867649803995
11459,2014-03-31,FORM,netIncome_qoq,-0.3234871467347916
11468,2014-06-30,FORM,netIncome_qoq,-0.6596648572102903
11473,2014-09-30,FORM,netIncome_qoq,-0.9359685621821544
11490,2014-12-31,FORM,netIncome_qoq,5.754512635379061
11503,2015-03-31,FORM,netIncome_qoq,-1.418492784607162
11517,2015-06-30,FORM,netIncome_qoq,0.07024265644955308
11523,2015-09-30,FORM,netIncome_qoq,-4.013126491646778
11538,2015-12-31,FORM,netIncome_qoq,-0.7548514851485149
11554,2016-03-31,FORM,netIncome_qoq,21.294022617124394
11564,2016-06-30,FORM,netIncome_qoq,-3.672753623188406
11569,2016-09-30,FORM,netIncome_qoq,-1.3849365578570654
11592,2016-12-31,FORM,netIncome_qoq,0.08768840681786161
11608,2017-06-30,FORM,netIncome_qoq,-1.3357508256167843
11625,2017-09-30,FORM,netIncome_qoq,-0.2852591454741993
11627,2017-09-30,FORM,netIncome_qoq,2.3899710703953714
11629,2017-12-31,FORM,netIncome_qoq,-0.5552017830136113
11651,2018-03-31,FORM,netIncome_qoq,-0.6197208303507515
11660,2018-06-30,FORM,netIncome_qoq,3.293176470588235
11664,2018-09-30,FORM,netIncome_qoq,-0.15729474953414446
11686,2018-12-31,FORM,netIncome_qoq,10.069198751300728
11697,2019-03-31,FORM,netIncome_qoq,-0.9355699177438308
11703,2019-06-30,FORM,netIncome_qoq,0.2671894948021156
11713,2019-09-30,FORM,netIncome_qoq,0.19156591824985614
11726,2019-12-31,FORM,netIncome_qoq,1.250996497161493
11741,2020-03-31,FORM,netIncome_qoq,-0.14734921657007938
11751,2020-06-30,FORM,netIncome_qoq,0.28816865953429827
11762,2020-09-30,FORM,netIncome_qoq,0.11832527236308565
11784,2020-12-31,FORM,netIncome_qoq,-0.15805338342580055
11787,2021-03-31,FORM,netIncome_qoq,0.018263892492087486
11803,2021-06-30,FORM,netIncome_qoq,-0.08764331210191079
11817,2021-09-30,FORM,netIncome_qoq,0.14476403239318625
11826,2021-12-31,FORM,netIncome_qoq,0.26345318827145436
11834,2022-03-31,FORM,netIncome_qoq,0.1534926825501024
11851,2022-06-30,FORM,netIncome_qoq,0.012386181039100164
11862,2022-09-30,FORM,netIncome_qoq,-0.8561272402618875
11878,2022-12-31,FORM,netIncome_qoq,-4.154906917949896
11898,2023-06-30,FORM,netIncome_qoq,-1.0977635317257959
11905,2023-09-30,FORM,netIncome_qoq,-0.38301043219076003
11906,2023-09-30,FORM,netIncome_qoq,4.278985507246377
11923,2023-12-31,FORM,netIncome_qoq,16.352093342484558
11940,2024-03-31,FORM,netIncome_qoq,-0.7128259895050497
11947,2024-06-30,FORM,netIncome_qoq,-0.10968275102153258
11961,2024-09-30,FORM,netIncome_qoq,-0.03382838283828382
11971,2024-12-31,FORM,netIncome_qoq,-0.4820132365499573
11980,2025-03-31,FORM,netIncome_qoq,-0.34044307058217416
11467,2014-06-30,ICHR,netIncome_qoq,-0.9563106796116505
11475,2014-09-30,ICHR,netIncome_qoq,-1.0833333333333333
11487,2014-12-31,ICHR,netIncome_qoq,-257.3333333333333
11498,2015-03-31,ICHR,netIncome_qoq,-1.0169050715214565
11514,2015-06-30,ICHR,netIncome_qoq,-522.7692307692307
11527,2015-09-30,ICHR,netIncome_qoq,-2.003685684800236
11542,2015-12-31,ICHR,netIncome_qoq,-0.995593419506463
11545,2016-03-31,ICHR,netIncome_qoq,6.133333333333334
11565,2016-06-30,ICHR,netIncome_qoq,8.046728971962617
11576,2016-09-30,ICHR,netIncome_qoq,6.927685950413223
11582,2016-12-31,ICHR,netIncome_qoq,0.031144123012770475
11593,2017-03-31,ICHR,netIncome_qoq,0.6226462782762543
11603,2017-06-30,ICHR,netIncome_qoq,-0.2320872274143302
11614,2017-09-30,ICHR,netIncome_qoq,0.449290060851927
11634,2017-12-31,ICHR,netIncome_qoq,0.00741777466759963
11649,2018-03-31,ICHR,netIncome_qoq,0.16150319533203672
11656,2018-06-30,ICHR,netIncome_qoq,0.6769331977752526
11666,2018-09-30,ICHR,netIncome_qoq,-0.6563124108416547
11679,2018-12-31,ICHR,netIncome_qoq,-0.6383729376361938
11698,2019-03-31,ICHR,netIncome_qoq,-0.5644189383070302
11711,2019-06-30,ICHR,netIncome_qoq,-0.7786561264822134
11724,2019-09-30,ICHR,netIncome_qoq,1.7470238095238093
11725,2019-12-31,ICHR,netIncome_qoq,7.615384615384615
11747,2020-03-31,ICHR,netIncome_qoq,-0.5725603621730382
11760,2020-06-30,ICHR,netIncome_qoq,1.0038246543100913
11772,2020-09-30,ICHR,netIncome_qoq,0.5486712670679783
11783,2020-12-31,ICHR,netIncome_qoq,0.18704967766401204
11792,2021-03-31,ICHR,netIncome_qoq,0.1690759523999681
11798,2021-06-30,ICHR,netIncome_qoq,0.5620303320125701
11808,2021-09-30,ICHR,netIncome_qoq,-0.18928493330417673
11829,2021-12-31,ICHR,netIncome_qoq,-0.19841398284512057
11852,2022-06-30,ICHR,netIncome_qoq,-0.4589810889023488
11864,2022-09-30,ICHR,netIncome_qoq,0.34795932581139444
11865,2022-09-30,ICHR,netIncome_qoq,1.67906456026869
11875,2022-12-31,ICHR,netIncome_qoq,-0.5109710309668974
11882,2023-03-31,ICHR,netIncome_qoq,-1.0003521870817778
11890,2023-06-30,ICHR,netIncome_qoq,4130.2
11904,2023-09-30,ICHR,netIncome_qoq,-0.4953040278853602
11919,2023-12-31,ICHR,netIncome_qoq,0.1413908872901679
11929,2024-03-31,ICHR,netIncome_qoq,-0.24455836624926464
11952,2024-06-30,ICHR,netIncome_qoq,-0.4313049282456336
11957,2024-09-30,ICHR,netIncome_qoq,-0.45696400625978095
11976,2024-12-31,ICHR,netIncome_qoq,0.42038904899135443
11981,2025-03-31,ICHR,netIncome_qoq,0.15622622368754757
10908,2000-09-30,KLAC,netIncome_qoq,0.15395856052344592
10919,2000-12-31,KLAC,netIncome_qoq,0.03296225594889335
10927,2001-03-31,KLAC,netIncome_qoq,-0.16372385779371668
10930,2001-06-30,KLAC,netIncome_qoq,-3.6239032928563613
10938,2001-09-30,KLAC,netIncome_qoq,-1.3604946404225957
10949,2001-12-31,KLAC,netIncome_qoq,-0.43274157173422767
10958,2002-03-31,KLAC,netIncome_qoq,-0.303763660088077
10965,2002-06-30,KLAC,netIncome_qoq,0.36179683153240205
10973,2002-09-30,KLAC,netIncome_qoq,0.10237829003956644
10985,2002-12-31,KLAC,netIncome_qoq,-0.4298644299229494
10996,2003-03-31,KLAC,netIncome_qoq,-0.06462980703435062
11000,2003-06-30,KLAC,netIncome_qoq,0.0738871209627272
11009,2003-09-30,KLAC,netIncome_qoq,0.25470894785244735
11020,2003-12-31,KLAC,netIncome_qoq,0.20843173982680452
11027,2004-03-31,KLAC,netIncome_qoq,0.48673480849151973
11043,2004-06-30,KLAC,netIncome_qoq,0.45306881025052137
11046,2004-09-30,KLAC,netIncome_qoq,0.2104464109309847
11056,2004-12-31,KLAC,netIncome_qoq,0.04872642927709281
11072,2005-03-31,KLAC,netIncome_qoq,0.008896024640186129
11075,2005-06-30,KLAC,netIncome_qoq,-0.14706527122593638
11093,2005-09-30,KLAC,netIncome_qoq,-0.27008091385054733
11102,2005-12-31,KLAC,netIncome_qoq,-0.00037820496100571255
11109,2006-03-31,KLAC,netIncome_qoq,0.28042114052368583
11122,2006-06-30,KLAC,netIncome_qoq,0.31422516124430677
11135,2006-09-30,KLAC,netIncome_qoq,0.053805957420415274
11144,2006-12-31,KLAC,netIncome_qoq,-0.3374950339165109
11154,2007-03-31,KLAC,netIncome_qoq,0.718897489144799
11163,2007-06-30,KLAC,netIncome_qoq,-0.04808605485027617
11167,2007-09-30,KLAC,netIncome_qoq,-0.401677729364336
11186,2007-12-31,KLAC,netIncome_qoq,-0.04790262936999479
11195,2008-03-31,KLAC,netIncome_qoq,0.32221361768034784
11199,2008-06-30,KLAC,netIncome_qoq,-0.3151018201477743
11213,2008-09-30,KLAC,netIncome_qoq,-0.7462307591106434
11219,2008-12-31,KLAC,netIncome_qoq,-23.513038519363366
11232,2009-03-31,KLAC,netIncome_qoq,-0.8092660056096201
11240,2009-06-30,KLAC,netIncome_qoq,-0.6912118029145086
11249,2009-09-30,KLAC,netIncome_qoq,-1.7978182671254301
11267,2009-12-31,KLAC,netIncome_qoq,0.06807155109041907
11279,2010-03-31,KLAC,netIncome_qoq,1.6161328806093422
11287,2010-06-30,KLAC,netIncome_qoq,0.9833906271923671
11293,2010-09-30,KLAC,netIncome_qoq,0.36354069947384704
11315,2010-12-31,KLAC,netIncome_qoq,0.20296246335832313
11324,2011-03-31,KLAC,netIncome_qoq,0.13095443469260126
11333,2011-06-30,KLAC,netIncome_qoq,0.16795450536983458
11339,2011-09-30,KLAC,netIncome_qoq,-0.2164013109294457
11348,2011-12-31,KLAC,netIncome_qoq,-0.4229172634704029
11365,2012-03-31,KLAC,netIncome_qoq,0.8533534301470256
11373,2012-06-30,KLAC,netIncome_qoq,0.207118716702541
11388,2012-09-30,KLAC,netIncome_qoq,-0.45389447185499254
11400,2012-12-31,KLAC,netIncome_qoq,-0.21228955358396062
11407,2013-03-31,KLAC,netIncome_qoq,0.5603676263715651
11426,2013-06-30,KLAC,netIncome_qoq,-0.1899965140459906
11437,2013-09-30,KLAC,netIncome_qoq,-0.17491281442457518
11442,2013-12-31,KLAC,netIncome_qoq,0.2522460138313083
11457,2014-03-31,KLAC,netIncome_qoq,0.46202404377863626
11469,2014-06-30,KLAC,netIncome_qoq,-0.3676669237306035
11482,2014-09-30,KLAC,netIncome_qoq,-0.4388841848505799
11485,2014-12-31,KLAC,netIncome_qoq,-0.7194080268021541
11500,2015-03-31,KLAC,netIncome_qoq,5.494868758634301
11518,2015-06-30,KLAC,netIncome_qoq,0.07886020753885647
11521,2015-09-30,KLAC,netIncome_qoq,-0.261387560819327
11535,2015-12-31,KLAC,netIncome_qoq,0.4510138516830795
11549,2016-03-31,KLAC,netIncome_qoq,0.15485490154854897
11556,2016-06-30,KLAC,netIncome_qoq,0.5448039277038521
11571,2016-09-30,KLAC,netIncome_qoq,-0.34411009755432886
11591,2016-12-31,KLAC,netIncome_qoq,0.33772971516162187
11599,2017-03-31,KLAC,netIncome_qoq,0.06426415838758293
11606,2017-06-30,KLAC,netIncome_qoq,0.010253902398624337
11615,2017-09-30,KLAC,netIncome_qoq,0.09671223678765783
11633,2017-12-31,KLAC,netIncome_qoq,-1.4781124526582567
11643,2018-03-31,KLAC,netIncome_qoq,-3.2847177242236767
11654,2018-06-30,KLAC,netIncome_qoq,0.13648938839485014
11674,2018-09-30,KLAC,netIncome_qoq,0.13526795826440008
11677,2018-12-31,KLAC,netIncome_qoq,-0.0677974663083668
11694,2019-03-31,KLAC,netIncome_qoq,-0.47784340287185045
11712,2019-06-30,KLAC,netIncome_qoq,0.13032356481673646
11719,2019-09-30,KLAC,netIncome_qoq,0.5906952190777848
11727,2019-12-31,KLAC,netIncome_qoq,0.09820359281437119
11738,2020-03-31,KLAC,netIncome_qoq,-0.7938484581729317
11758,2020-06-30,KLAC,netIncome_qoq,4.242097078468363
11769,2020-09-30,KLAC,netIncome_qoq,0.022647859103763324
11782,2020-12-31,KLAC,netIncome_qoq,0.087225103253465
11788,2021-03-31,KLAC,netIncome_qoq,0.24110390135833493
11796,2021-06-30,KLAC,netIncome_qoq,0.11538759744562066
11810,2021-09-30,KLAC,netIncome_qoq,0.6879212231704734
11823,2021-12-31,KLAC,netIncome_qoq,-0.32849814257916155
11837,2022-03-31,KLAC,netIncome_qoq,0.018298292270894967
11842,2022-06-30,KLAC,netIncome_qoq,0.102388265632956
11863,2022-09-30,KLAC,netIncome_qoq,0.27393111771673784
11870,2022-12-31,KLAC,netIncome_qoq,-0.046000403512311494
11884,2023-03-31,KLAC,netIncome_qoq,-0.28704478465868744
11893,2023-06-30,KLAC,netIncome_qoq,-0.01889123104679169
11907,2023-09-30,KLAC,netIncome_qoq,0.08284622597691671
11924,2023-12-31,KLAC,netIncome_qoq,-0.21425189681335355
11934,2024-03-31,KLAC,netIncome_qoq,0.03262813844342127
11944,2024-06-30,KLAC,netIncome_qoq,0.3905053853353304
11958,2024-09-30,KLAC,netIncome_qoq,0.1307974453820091
11966,2024-12-31,KLAC,netIncome_qoq,-0.128269674610483
11982,2025-03-31,KLAC,netIncome_qoq,0.32004894927637295
10913,2000-09-30,LRCX,netIncome_qoq,-0.13440557425573996
10914,2000-12-31,LRCX,netIncome_qoq,0.11165246864077227
10926,2001-03-31,LRCX,netIncome_qoq,-0.39541024663799207
10931,2001-06-30,LRCX,netIncome_qoq,-3.9688189472736277
10946,2001-09-30,LRCX,netIncome_qoq,-0.9323571119823462
10947,2001-12-31,LRCX,netIncome_qoq,4.790919282511211
10962,2002-03-31,LRCX,netIncome_qoq,-1.0303746007162908
10967,2002-06-30,LRCX,netIncome_qoq,-20.78648820905035
10974,2002-09-30,LRCX,netIncome_qoq,-0.5582541472056692
10984,2002-12-31,LRCX,netIncome_qoq,-1.1078459967916
10995,2003-03-31,LRCX,netIncome_qoq,-0.4611223799864773
11003,2003-06-30,LRCX,netIncome_qoq,3.641154328732748
11007,2003-09-30,LRCX,netIncome_qoq,0.2938632062719655
11018,2003-12-31,LRCX,netIncome_qoq,0.33535311324697026
11026,2004-03-31,LRCX,netIncome_qoq,1.997340009388202
11039,2004-06-30,LRCX,netIncome_qoq,1.7487471288369179
11054,2004-09-30,LRCX,netIncome_qoq,0.7044915012819295
11063,2004-12-31,LRCX,netIncome_qoq,-0.0683676880222841
11067,2005-03-31,LRCX,netIncome_qoq,-0.2889827062453656
11084,2005-06-30,LRCX,netIncome_qoq,0.11900556761030101
11094,2005-09-30,LRCX,netIncome_qoq,-0.2560652977783122
11104,2005-12-31,LRCX,netIncome_qoq,0.5715584651754864
11111,2006-03-31,LRCX,netIncome_qoq,0.11004397130293908
11115,2006-06-30,LRCX,netIncome_qoq,0.4147931941114471
11129,2006-09-30,LRCX,netIncome_qoq,0.5024109898566504
11145,2006-12-31,LRCX,netIncome_qoq,-0.08823112719188309
11147,2007-03-31,LRCX,netIncome_qoq,-0.015448884214049219
11164,2007-06-30,LRCX,netIncome_qoq,0.03332503748307958
11168,2007-09-30,LRCX,netIncome_qoq,-0.1271390052340643
11179,2007-12-31,LRCX,netIncome_qoq,-0.22565079279618816
11190,2008-03-31,LRCX,netIncome_qoq,-0.10025291372252498
11202,2008-06-30,LRCX,netIncome_qoq,-0.3027896912793169
11210,2008-09-30,LRCX,netIncome_qoq,-0.8770678045941976
11226,2008-12-31,LRCX,netIncome_qoq,-3.724219542432097
11237,2009-03-31,LRCX,netIncome_qoq,7.206147608803574
11246,2009-06-30,LRCX,netIncome_qoq,-0.553889664698854
11254,2009-09-30,LRCX,netIncome_qoq,-1.1898180585376879
11265,2009-12-31,LRCX,netIncome_qoq,3.1420491754479967
11272,2010-03-31,LRCX,netIncome_qoq,0.7291085750424009
11291,2010-06-30,LRCX,netIncome_qoq,0.16372266232200894
11295,2010-09-30,LRCX,netIncome_qoq,0.3837725094109159
11307,2010-12-31,LRCX,netIncome_qoq,0.1452169065268114
11321,2011-03-31,LRCX,netIncome_qoq,-0.17856627722486662
11328,2011-06-30,LRCX,netIncome_qoq,-0.3089991220368744
11340,2011-09-30,LRCX,netIncome_qoq,-0.42953116066323616
11360,2011-12-31,LRCX,netIncome_qoq,-0.5376820067373813
11368,2012-03-31,LRCX,netIncome_qoq,0.37311815006624105
11372,2012-06-30,LRCX,netIncome_qoq,-0.6037847557231821
11385,2012-09-30,LRCX,netIncome_qoq,-0.8468094526537163
11404,2012-12-31,LRCX,netIncome_qoq,1.3150289017341041
11411,2013-03-31,LRCX,netIncome_qoq,1.9644194756554305
11418,2013-06-30,LRCX,netIncome_qoq,3.5118445988629183
11430,2013-09-30,LRCX,netIncome_qoq,-0.002345199341944104
11441,2013-12-31,LRCX,netIncome_qoq,0.7424742123359764
11453,2014-03-31,LRCX,netIncome_qoq,0.10338810137457055
11471,2014-06-30,LRCX,netIncome_qoq,0.41971215844667764
11480,2014-09-30,LRCX,netIncome_qoq,-0.3955268964630776
11493,2014-12-31,LRCX,netIncome_qoq,0.2541731345822613
11501,2015-03-31,LRCX,netIncome_qoq,0.16584717983497232
11513,2015-06-30,LRCX,netIncome_qoq,-0.36364253338827346
11526,2015-09-30,LRCX,netIncome_qoq,1.1991071904685726
11533,2015-12-31,LRCX,netIncome_qoq,-0.2275849646146758
11550,2016-03-31,LRCX,netIncome_qoq,-0.3566642748228541
11562,2016-06-30,LRCX,netIncome_qoq,0.8050693268084572
11568,2016-09-30,LRCX,netIncome_qoq,0.01890792812206743
11590,2016-12-31,LRCX,netIncome_qoq,0.2613603198969052
11597,2017-03-31,LRCX,netIncome_qoq,0.7269487456091059
11602,2017-06-30,LRCX,netIncome_qoq,-0.08402280790585914
11619,2017-09-30,LRCX,netIncome_qoq,0.1220803002902604
11628,2017-12-31,LRCX,netIncome_qoq,-1.0168531717144356
11644,2018-03-31,LRCX,netIncome_qoq,-79.23204419889503
11662,2018-06-30,LRCX,netIncome_qoq,0.31117873651771966
11667,2018-09-30,LRCX,netIncome_qoq,-0.4776848756201366
11678,2018-12-31,LRCX,netIncome_qoq,0.06654979751012458
11695,2019-03-31,LRCX,netIncome_qoq,-0.03773369312039099
11708,2019-06-30,LRCX,netIncome_qoq,-0.010166426131277495
11717,2019-09-30,LRCX,netIncome_qoq,-0.14033313339177778
11733,2019-12-31,LRCX,netIncome_qoq,0.10459886343387237
11745,2020-03-31,LRCX,netIncome_qoq,0.11714252395483071
11755,2020-06-30,LRCX,netIncome_qoq,0.21206685676805592
11765,2020-09-30,LRCX,netIncome_qoq,0.18197633610029373
11773,2020-12-31,LRCX,netIncome_qoq,0.05559286466347113
11786,2021-03-31,LRCX,netIncome_qoq,0.2322656054963652
11805,2021-06-30,LRCX,netIncome_qoq,0.06865330807630521
11812,2021-09-30,LRCX,netIncome_qoq,0.03065285059192413
11821,2021-12-31,LRCX,netIncome_qoq,0.012787520004339914
11832,2022-03-31,LRCX,netIncome_qoq,-0.14483399312036027
11845,2022-06-30,LRCX,netIncome_qoq,0.1831669893068748
11861,2022-09-30,LRCX,netIncome_qoq,0.17945148370382502
11874,2022-12-31,LRCX,netIncome_qoq,0.02989594488732905
11881,2023-03-31,LRCX,netIncome_qoq,-0.4456900784265925
11891,2023-06-30,LRCX,netIncome_qoq,-0.01409199909583203
11908,2023-09-30,LRCX,netIncome_qoq,0.10574091911027161
11926,2023-12-31,LRCX,netIncome_qoq,0.0753528856274186
11935,2024-03-31,LRCX,netIncome_qoq,0.012114022714840411
11943,2024-06-30,LRCX,netIncome_qoq,0.056382826720341006
11954,2024-09-30,LRCX,netIncome_qoq,0.09425041312107818
11975,2024-12-31,LRCX,netIncome_qoq,0.0667960058901298
11977,2025-03-31,LRCX,netIncome_qoq,0.11725179636243954
10912,2000-09-30,MU,netIncome_qoq,1.6435067297198982
10918,2000-12-31,MU,netIncome_qoq,-0.5153433328746388
10924,2001-03-31,MU,netIncome_qoq,-1.250709823963657
10936,2001-06-30,MU,netIncome_qoq,2.549263873159683
10939,2001-09-30,MU,netIncome_qoq,0.8363114231014677
10953,2001-12-31,MU,netIncome_qoq,-0.5379669852302346
10956,2002-03-31,MU,netIncome_qoq,-0.8856713050018804
10966,2002-06-30,MU,netIncome_qoq,-0.20394736842105265
10977,2002-09-30,MU,netIncome_qoq,23.235537190082646
10979,2002-12-31,MU,netIncome_qoq,-0.4613810741687979
10987,2003-03-31,MU,netIncome_qoq,0.9601139601139601
11002,2003-06-30,MU,netIncome_qoq,-0.6529392764857881
11013,2003-09-30,MU,netIncome_qoq,-0.4267100977198697
11019,2003-12-31,MU,netIncome_qoq,-1.0089285714285714
11034,2004-03-31,MU,netIncome_qoq,-26.727272727272727
11044,2004-06-30,MU,netIncome_qoq,-4.212014134275618
11052,2004-09-30,MU,netIncome_qoq,0.028602860286028653
11055,2004-12-31,MU,netIncome_qoq,0.6566844919786097
11073,2005-03-31,MU,netIncome_qoq,-0.23886378308586187
11078,2005-06-30,MU,netIncome_qoq,-2.0848176420695506
11091,2005-09-30,MU,netIncome_qoq,-1.3369820172009383
11106,2005-12-31,MU,netIncome_qoq,0.4524361948955917
11113,2006-03-31,MU,netIncome_qoq,2.083067092651757
11119,2006-06-30,MU,netIncome_qoq,-0.5414507772020725
11131,2006-09-30,MU,netIncome_qoq,-0.2802259887005649
11141,2006-12-31,MU,netIncome_qoq,0.805337519623234
11153,2007-03-31,MU,netIncome_qoq,-1.4521739130434783
11162,2007-06-30,MU,netIncome_qoq,3.3269230769230766
11176,2007-12-31,MU,netIncome_qoq,-0.2977777777777778
11177,2007-12-31,MU,netIncome_qoq,0.6582278481012658
11191,2008-03-31,MU,netIncome_qoq,1.9656488549618323
11204,2008-06-30,MU,netIncome_qoq,-0.6962676962676962
11222,2008-12-31,MU,netIncome_qoq,1.052325581395349
